Group_ID,Group_Name,description,created,Associated_Groups,Actor_Label,Country,Campaign Start,Last Seen,Affiliation,State-Sponsored,Organization,Campaign_Duration,Days_Since_Active,Assessed Motive,Industries Targeted
G0022,APT3,"[APT3](https://attack.mitre.org/groups/G0022) is a China-based threat group that researchers have attributed to China's Ministry of State Security. (Citation: FireEye Clandestine Wolf) (Citation: Recorded Future APT3 May 2017) This group is responsible for the campaigns known as Operation Clandestine Fox, Operation Clandestine Wolf, and Operation Double Tap. (Citation: FireEye Clandestine Wolf) (Citation: FireEye Operation Double Tap) As of June 2015, the group appears to have shifted from targeting primarily US victims to primarily political organizations in Hong Kong. (Citation: Symantec Buckeye)

MITRE has also developed an APT3 Adversary Emulation Plan.(Citation: APT3 Adversary Emulation Plan)",2017-05-31,Buckeye | Gothic Panda | Pirpi | TG-0110 | Threat Group-0110 | UPS Team,APT3,China,2007-01-01,2018-04-30,Intelligence,Yes,Ministry of State Security,4137,1138,Support cyber operations,Transportation
G0013,APT30,"[APT30](https://attack.mitre.org/groups/G0013) is a threat group suspected to be associated with the Chinese government. While [Naikon](https://attack.mitre.org/groups/G0019) shares some characteristics with [APT30](https://attack.mitre.org/groups/G0013), the two groups do not appear to be exact matches.(Citation: FireEye APT30)(Citation: Baumgartner Golovkin Naikon 2015)",2017-05-31,nan,APT30,China,2015-01-01,2015-05-31,Government,Yes,Unknown,150,2203,Information theft and espionage,Government
G0013,APT30,"[APT30](https://attack.mitre.org/groups/G0013) is a threat group suspected to be associated with the Chinese government. While [Naikon](https://attack.mitre.org/groups/G0019) shares some characteristics with [APT30](https://attack.mitre.org/groups/G0013), the two groups do not appear to be exact matches.(Citation: FireEye APT30)(Citation: Baumgartner Golovkin Naikon 2015)",2017-05-31,nan,APT30,China,2015-01-01,2015-05-31,Government,Yes,Unknown,150,2203,Information theft and espionage,Political
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Consumer Products
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Defense/Military
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Dissidents/Political Activists
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Engineering
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Financial
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Government
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,High-Tech
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Hospitality
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Manufacturing
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Maritime
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Media
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Research
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Retail
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Telecommunications
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Information theft and espionage,Travel
G0050,APT32,"[APT32](https://attack.mitre.org/groups/G0050) is a threat group that has been active since at least 2014. The group has targeted multiple private sector industries as well as with foreign governments, dissidents, and journalists with a strong focus on Southeast Asian countries like Vietnam, the Philippines, Laos, and Cambodia. They have extensively used strategic web compromises to compromise victims. The group is believed to be Vietnam-based.(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: ESET OceanLotus)",2017-12-14,APT-C-00 | OceanLotus | SeaLotus,APT32,Vietnam,2013-01-01,2021-02-28,Government,Yes,Unknown,2980,103,Military Advantage,Consumer Products
